Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Électro portatif;sciage;DW333K;DEWALT DW333K;346,16;seul;scie sauteuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW333|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DCV586MN;DEWALT DCV586MN;346,27;seul;;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCV586|OUTIL;référence;OUTIL;2;;
Électro portatif;vissage-choc;DCF900P1T-QW;Dewalt DCF900P1T-QW Boulonneuse à chocs 18V XR 1/2″ 1396Nm 1 X 5Ah + chargeur en coffret TSTAK;347,53;pack;clé à chocs;18;TSTAK;5;;1;;;sans-ref;famille:machine;REF:DCF900|PACK;référence;PACK;9;;
Électro portatif;meulage;DCG460NK-XJ;DEWALT DCG460NK-XJ;348,28;seul;meuleuse d'angle;54;AUCUN;;;;;;inconnu;famille:machine;REF:DCG460|OUTIL;référence;OUTIL;3;;
Électro portatif;chantier;DCE531N-XJ;DeWALT DCE531N-XJ — Vibrateur à béton DCE531N-XJ;348,99;pack;vibrateur;;AUCUN;;;1;;;reconnu;famille:machine;REF:DCE531|PACK;référence;PACK;3;DCE531N-XJ;507,24
Électro portatif;sciage;DWE396;DEWALT DWE396;349,27;seul;scie égoïne;;AUCUN;;;0;;;inconnu;famille:machine;REF:DWE396|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;;Compresseur électrique DeWalt 50L 230V;349,99;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:compresseur lectrique 50l 230v;titre;OUTIL;1;;
Électro portatif;vissage-choc;DCF964N-XJ;DEWALT DCF964N-XJ;350,36;seul;visseuse à chocs;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF964|OUTIL;référence;OUTIL;3;;
Électro portatif;percage;D21570K;DEWALT D21570K;353,93;seul;carotteuse;;AUCUN;;;;;;inconnu;famille:machine;REF:D21570|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK2050E2T;DEWALT DCK2050E2T;354,26;pack;pack d'outils;18;TSTAK;1.7;;2;;;inconnu;famille:machine;REF:DCK2050|PACK;référence;PACK;2;;
Électro portatif;jardin;DCM586N;DEWALT DCM586N;354,32;seul;taille-haie;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCM586|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK2080P2T;DEWALT DCK2080P2T;356,45;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK2080|PACK;référence;PACK;1;;
Électro portatif;;;DEWALT Dewalt Réservoir d'eau sans fil, 18 Volts, base Quantité:1;356,99;seul;;;;;;;;;sans-ref;titre;TIT:r servoir d eau sans fil 18 volts base quantit 1;titre;OUTIL;1;;
Électro portatif;fixation;DCN650N-XJ;DEWALT DCN650N-XJ;357,23;seul;cloueur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCN650|OUTIL;référence;OUTIL;2;;
Électro portatif;vissage-choc;DCF892P2T;DEWALT DCF892P2T;358,25;pack;visseuse à chocs;;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCF892|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS378;DEWALT DCS378;358,30;seul;scie à ruban;;AUCUN;;;;;;inconnu;famille:machine;REF:DCS378|OUTIL;référence;OUTIL;2;;
Électro portatif;fixation;DCN680NT;DeWALT DCN680NT-XJ — Cloueur de finition 18 Ga 18V DCN680NT-XJ;358,75;seul;cloueur;;TSTAK;;;0;;;reconnu;famille:machine;REF:DCN680|OUTIL;référence;OUTIL;1;DCN680NT-XJ;568,51
Électro portatif;jardin;DCMCST635N-XJ;DeWALT DCMCST635N-XJ — Tronçonneuse 54V 35 cm DCMCST635N-XJ;359,76;pack;tronçonneuse;54;AUCUN;;;1;;;reconnu;famille:machine;REF:DCMCST635|PACK;référence;PACK;4;DCMCST635N-XJ;513,24
Électro portatif;jardin;DCMHT573X1;DEWALT DCMHT573X1;360,25;pack;taille-haie;;AUCUN;9;;1;;;inconnu;famille:machine;REF:DCMHT573|PACK;référence;PACK;2;;
Électro portatif;fixation;DCE581N-XJ;Pistolet à mastic DEWALT XR 18V - Sans batterie, ni chargeur - tube long - DCE581N-XJ;360,52;pack;pistolet à mastic;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCE581|PACK;référence;PACK;8;;
Électro portatif;meulage;P2LRT;DeWalt DCG 406 P2LRT;361,50;seul;meuleuse d'angle;18;AUCUN;;;;;;sans-ref;famille:machine;REF:P2LRT|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;;DeWalt DXWDMMA 160 E - Poste à souder Inverter (MMA) - à courant continu (DC) + KIT;362,34;pack;poste à souder;;AUCUN;;;;;;sans-ref;famille:machine;TIT:dxwdmma 160 e poste souder inverter mma courant continu dc kit;titre;PACK;1;;
Électro portatif;meulage;DCG200NT;DEWALT DCG200NT;365,18;pack;rainureuse;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCG200|PACK;référence;PACK;4;;
Électro portatif;fixation;DPN90C-XJ;DEWALT DPN90C-XJ;367,16;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPN90|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCLE34031N-XJ;DEWALT DCLE34031N-XJ;367,63;seul;niveau laser;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCLE34031|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCN660NT-XJ;DeWalt Cloueur de Finition XR 18V - DCN660NT-XJ - Cloueur sans Fil avec Coffret TSTAK - 16 Ga & DNBA1632GZ - Lot de Poin;368,47;pack;cloueur de finition;18;TSTAK;;;0;;;sans-ref;famille:machine;REF:DCN660|PACK;référence;PACK;9;;
Électro portatif;meulage;DCG430N-XJ;Meuleuse compacte 76mm XR 18V DCG430N-XJ + 1 batterie 18V 5 Ah + 1 Chargeur DCB1104-QW DEWALT;369,90;pack;meuleuse;18;AUCUN;5;;1;;;sans-ref;famille:machine;REF:DCG430|PACK;référence;PACK;5;;
Électro portatif;meulage;DCG45MP2T;DEWALT DCG45MP2T;369,99;pack;meuleuse d'angle;18;TSTAK;5;;2;;oui;inconnu;famille:machine;REF:DCG45|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN701D2-SK;DEWALT DCN701D2-SK;370,00;pack;agrafeuse;18;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCN701|PACK;référence;PACK;2;;
Électro portatif;sciage;;Dewalt Scie circulaire plongeante 1300 w dewalt - dws520kt & Raccord de Rails de Guidage - Outillage Électroportatif - A;371,15;seul;scie circulaire;;AUCUN;;;;;;sans-ref;famille:machine;TIT:scie circulaire plongeante 1300 w dws520kt raccord de rails de guidage outillage lectroportatif a;titre;ACCESSOIRE;1;;
Électro portatif;mesure;DCE822NG18-XJ;DEWALT DCE822NG18-XJ;374,00;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE822|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMST911N-XJ;DEWALT DCMST911N-XJ;374,00;pack;coupe-bordure;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMST911|PACK;référence;PACK;1;;
Électro portatif;;DCF6201;DEWALT DCF6201;374,39;seul;;;AUCUN;;;;;;inconnu;famille:machine;REF:DCF6201|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMWP134N-XJ;DEWALT DCMWP134N-XJ;374,94;seul;tondeuse;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMWP134|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCLE14251GB-XJ;DEWALT DCLE14251GB-XJ;374,99;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCLE14251|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK2051P2T-QW;DeWalt 18V XR Battery Combo Pack (DCK2051P2T-QW);374,99;pack;pack d'outils;18;TSTAK;5;;2;;;sans-ref;famille:machine;REF:DCK2051|PACK;référence;PACK;3;;
Électro portatif;perforation;DCH333N;DEWALT DCH333N;375,00;seul;marteau perforateur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCH333|OUTIL;référence;OUTIL;3;;
Électro portatif;percage;DCD86MP2KT;DeWalt McLaren DCD86MP2KT;375,56;seul;perceuse-visseuse;18;AUCUN;5;;;;oui;sans-ref;famille:machine;REF:DCD86|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCM200E2T-QW;DEWALT DCM200E2T-QW;376,09;pack;lime à bande;18;TSTAK;1.7;;2;;;inconnu;famille:machine;REF:DCM200|PACK;référence;PACK;1;;
Électro portatif;meulage;DCG409VSP2-QW;Dewalt DCG409VSP2-QW Meuleuse dangle Accu Flexvolt Advantage 125 mm vitesse variable 18V avec 2 X 5 Ah batterie + charge;376,69;pack;meuleuse;18;TSTAK;5;;2;;;sans-ref;famille:machine;REF:DCG409|PACK;référence;PACK;5;;
Électro portatif;combo;DWK206;DEWALT DWK206;377,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK206|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS565P2-QW;DEWALT DCS565P2-QW;377,00;pack;scie circulaire;;GENERIQUE;5;;2;;;inconnu;famille:machine;REF:DCS565|PACK;référence;PACK;3;;
Électro portatif;confort;DCR017;DEWALT DCR017;377,37;seul;radio de chantier;;AUCUN;;;;;;inconnu;famille:machine;REF:DCR017|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCE581N-XJ;Pistolet à mastic XR 18V - tube long et support cartouche DCE581N-XJ;379,00;seul;pistolet à mastic;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCE581|ACCESSOIRE;référence;ACCESSOIRE;1;;
Électro portatif;combo;DEWPDCK266P2;DEWALT DEWPDCK266P2;379,18;pack;pack d'outils;18;AUCUN;5;;2;;;inconnu;famille:machine;REF:DEWPDCK266|PACK;référence;PACK;1;;
Électro portatif;bois;DCW620NT-XJ;DeWALT DCW620NT-XJ — Défonceuse XR 18V DCW620NT-XJ;380,21;seul;défonceuse;;TSTAK;;;0;;;reconnu;famille:machine;REF:DCW620|OUTIL;référence;OUTIL;2;DCW620NT-XJ;587,27
Électro portatif;batterie;;Dewalt pack 2 batteries et chargeur XR Flexvolt;382,50;pack;batterie;;;;;2;;;sans-ref;famille:energie;TIT:pack 2 batteries et chargeur xr flexvolt;titre;PACK;1;;
Électro portatif;;DCF403NT-XJ;DEWALT DCF403NT-XJ;382,52;seul;;18;TSTAK;;;0;;;inconnu;famille:machine;REF:DCF403|OUTIL;référence;OUTIL;3;;
Électro portatif;;DCE580D1-QW;DEWALT DCE580D1-QW;384,00;pack;;18;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCE580|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMBL777X1-QW;DEWALT DCMBL777X1-QW;384,20;pack;;;AUCUN;9;;1;;;inconnu;famille:machine;REF:DCMBL777|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;PPACK0001;PowerPack visseuse à chocs et meuleuse d'angle (2x5,0 Ah) - DEWALT PPACK0001;384,46;pack;visseuse à chocs;;AUCUN;5;;2;;;sans-ref;famille:machine;REF:PPACK0001|PACK;référence;PACK;1;;
Électro portatif;sciage;DWS5021;Dewalt Scie circulaire plongeante 1300 w dewalt - dws520kt & Serre-joints pour Rails de Guidage DWS5021, DWS5022, DWS502;384,65;seul;scie circulaire;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWS5021|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;D25430K;DEWALT D25430K;384,99;seul;perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25430|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXWDMMA200E;DEWALT DXWDMMA200E;385,08;seul;poste à souder;;AUCUN;;;;;;inconnu;famille:machine;REF:DXWDMMA200|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCN662NT-XJ;DEWALT DCN662NT-XJ;385,73;seul;cloueur;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCN662|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DWK208;DEWALT DWK208;388,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK208|PACK;référence;PACK;1;;
Électro portatif;jardin;DCCS1100N;DEWALT DCCS1100N;389,83;pack;pulvérisateur;18;AUCUN;;;1;;;inconnu;famille:machine;REF:DCCS1100|PACK;référence;PACK;1;;
Électro portatif;combo;DWK201;DEWALT DWK201;392,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK201|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN930N-XJ;DeWALT DCN930N — Cloueur de charpente 18V XR Brushless 30° (machine seule);392,10;seul;cloueur;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCN930|OUTIL;référence;OUTIL;2;DCN930N;465,30
Électro portatif;mesure;DCE089D1G-QW;DEWALT DCE089D1G-QW;392,54;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE089|OUTIL;référence;OUTIL;6;;
Électro portatif;;DCE085D1G;DEWALT DCE085D1G;393,23;pack;;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCE085|PACK;référence;PACK;1;;
Électro portatif;sciage;DWS777;DeWALT DWS777-QS — Scie à onglet radiale Ø216 mm DWS777-QS;393,88;seul;scie à onglet;;AUCUN;;;;;;reconnu;famille:machine;REF:DWS777|OUTIL;référence;OUTIL;3;DWS777-QS;537,86
Électro portatif;meulage;DCM848P2;DEWALT DCM848P2;393,90;pack;polisseuse;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCM848|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;DCF961NT;DeWalt DCF 961 NT Clé à choc 18 V 1632 Nm 1/2'' Brushless + 1x batterie 2,0 Ah + TSTAK - sans chargeur;394,24;pack;clé à chocs;18;TSTAK;2;;1;;;sans-ref;famille:machine;REF:DCF961|PACK;référence;PACK;20;;
Électro portatif;combo;DCK2026P2T-QW;DeWalt 18V Combo Kit + 2 x 5.0Ah (DCK2026P2T-QW);394,88;pack;pack d'outils;18;TSTAK;5;;2;;;sans-ref;famille:machine;REF:DCK2026|PACK;référence;PACK;1;;
Électro portatif;combo;DCK2222MP2T-QW;DeWalt McLaren 18V Kombopack DCK2222MP2T-QW;398,39;pack;pack d'outils;18;TSTAK;5;;2;;oui;sans-ref;famille:machine;REF:DCK2222|PACK;référence;PACK;1;;
Électro portatif;;DCE6820N-XJ;DEWALT DCE6820N-XJ 1 pc(s);398,98;seul;;;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCE6820|OUTIL;référence;OUTIL;5;;
Électro portatif;percage;DCD470N;DeWalt Battery-powered angle drill DCD470N;399,99;seul;perceuse d'angle;;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCD470|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK212;DEWALT DWK212;403,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK212|PACK;référence;PACK;1;;
Électro portatif;;;DeWALT Dcv580h 18/20 V Max sans fil 20 V sous vide;405,80;seul;;20;;;;;;;sans-ref;titre;TIT:dcv580h 18 20 v max sans fil 20 v sous vide;titre;OUTIL;1;;
Électro portatif;sciage;DCS575;DEWALT DCS575;407,44;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DCS575|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;D25481K-QS;DEWALT D25481K-QS;409,09;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25481|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DWE397;DeWALT DWE397-QS — Scie Alligator DWE397-QS;409,90;seul;scie égoïne;;AUCUN;;;;;;reconnu;famille:machine;REF:DWE397|OUTIL;référence;OUTIL;1;DWE397-QS;905,90
Électro portatif;jardin;DCMCST632N-XJ;DeWalt Tronçonneuse à Batterie Top-Handle 30cm, 54V (DCMCST632N-XJ);409,90;seul;tronçonneuse;54;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMCST632|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK200;DEWALT DWK200;410,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK200|PACK;référence;PACK;1;;
Électro portatif;bois;DCE800N-XJ;DEWALT DCE800N-XJ;412,72;seul;ponceuse;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCE800|OUTIL;référence;OUTIL;3;;
Électro portatif;combo;DWK204;DEWALT DWK204;414,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK204|PACK;référence;PACK;1;;
Électro portatif;combo;DWK209;DEWALT DWK209;414,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK209|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMPS635N-XJ;DEWALT DCMPS635N-XJ;414,00;seul;élagueuse sur perche;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMPS635|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMPS635N;DeWALT - tronçonneuse AKU 54V 25 cm, sans batterie ni chargeur DCMPS635N;414,00;pack;tronçonneuse;54;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMPS635|PACK;référence;PACK;1;;
Électro portatif;percage;;SDS-Max Tarière Ø55x550mm;415,97;seul;tarière;;AUCUN;;;;;;sans-ref;famille:machine;TIT:sds max tari re 55x550mm;titre;OUTIL;1;;
Électro portatif;sciage;DCS397N;DEWALT DCS397N;416,09;seul;scie sabre;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS397|OUTIL;référence;OUTIL;1;;
Électro portatif;bois;DCW604NT;DeWALT DCW604NT-XJ — Affleureuse - défonceuse XR 18V DCW604NT-XJ;416,16;pack;défonceuse;;TSTAK;2;;1;;;reconnu;famille:machine;REF:DCW604|PACK;référence;PACK;12;DCW604NT-XJ;488,75
Électro portatif;sciage;DWE399-QS;DEWALT DWE399-QS;417,00;seul;scie sabre;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE399|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;;DeWalt - Laser Multilignes 3x360° 12V Li-Ion 2Ah - Niveau Laser Autonivelant 4° sans Fil avec Faisceaux Verts - Précisio;419,83;pack;niveau laser;12;AUCUN;2;;;;;sans-ref;famille:machine;TIT:laser multilignes 3x360 12v li ion 2ah niveau laser autonivelant 4 sans fil avec faisceaux verts pr cisio;titre;PACK;1;;
Électro portatif;jardin;DCMST922N-XJ;Débroussailleuse 54V DCMST922N-XJ DEWALT;419,90;seul;débroussailleuse;54;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMST922|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DCK2102L2T-QW;DEWALT DCK2102L2T-QW;421,99;pack;pack d'outils;12;TSTAK;3;;2;;;inconnu;famille:machine;REF:DCK2102|PACK;référence;PACK;1;;
Électro portatif;percage;WDCK796D2KX-QW;DEWALT WDCK796D2KX-QW;423,14;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:WDCK796|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCN682N;DEWALT DCN682N;424,00;seul;agrafeuse;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCN682|OUTIL;référence;OUTIL;2;;
Électro portatif;jardin;DCMBC812N-XJ;DEWALT DCMBC812N-XJ;424,00;pack;débroussailleuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMBC812|PACK;référence;PACK;1;;
Électro portatif;batterie;4250887742883;DEWALT 4250887742883;424,20;pack;batterie;18;;6;;4250887742883;;;inconnu;famille:energie;REF:4250887742883|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;DCF894;DEWALT DCF894;424,50;seul;visseuse à chocs;;AUCUN;;;;;;inconnu;famille:machine;REF:DCF894|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK207;DEWALT DWK207;425,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK207|PACK;référence;PACK;1;;
Électro portatif;sciage;DWE398;DEWALT DWE398;426,86;seul;scie égoïne;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE398|OUTIL;référence;OUTIL;1;;
Électro portatif;bois;DWE625-QS;DEWALT DWE625-QS;430,12;seul;affleureuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE625|OUTIL;référence;OUTIL;4;;
Électro portatif;sciage;DCS380M2;DEWALT DCS380M2;430,72;pack;scie sabre;18;AUCUN;4;;2;;;inconnu;famille:machine;REF:DCS380|PACK;référence;PACK;1;;
Électro portatif;mesure;;DeWalt - Laser Multilignes 3x360° 12V Li-Ion 2Ah - Niveau Laser Autonivelant 4° sans Fil & STANLEY FATMAX Mètre à Ruban ;431,36;seul;niveau laser;12;AUCUN;2;;;;;sans-ref;famille:machine;TIT:laser multilignes 3x360 12v li ion 2ah niveau laser autonivelant 4 sans fil stanley fatmax m tre ruban;titre;OUTIL;1;;
Électro portatif;perforation;DCH274P1T;DEWALT DCH274P1T;432,00;pack;marteau perforateur;;TSTAK;5;;1;;;inconnu;famille:machine;REF:DCH274|PACK;référence;PACK;3;;
Électro portatif;combo;DWK205;DEWALT DWK205;432,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK205|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS777N;DEWALT DCS777N;432,32;seul;scie circulaire;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS777|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;;DeWalt - Laser Multilignes 3x360° 12V Li-Ion 2Ah - Niveau Laser Autonivelant 4° sans Fil & Stanley 0-10-425 Cutter 25 mm;433,73;seul;niveau laser;12;AUCUN;2;;;;;sans-ref;famille:machine;TIT:laser multilignes 3x360 12v li ion 2ah niveau laser autonivelant 4 sans fil stanley 0 10 425 cutter 25 mm;titre;OUTIL;1;;
Électro portatif;vissage-choc;DCF99MP2T;DeWalt McLaren F1 Team DCF99MP2T 2x 5,0 Ah + Ladegerät;434,99;pack;visseuse à chocs;;TSTAK;5;;2;;oui;sans-ref;famille:machine;REF:DCF99|PACK;référence;PACK;1;;
Électro portatif;jardin;DCM572X1-QW;DEWALT DCM572X1-QW;435,27;pack;;54;AUCUN;9;;1;;;inconnu;famille:machine;REF:DCM572|PACK;référence;PACK;1;;
Électro portatif;combo;DCK200MP2T;DEWALT DCK200MP2T;437,90;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK200|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN950N-XJ;DEWALT DCN950N-XJ;438,32;seul;cloueur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCN950|OUTIL;référence;OUTIL;2;;
Électro portatif;perforation;DCH416NT-XJ;DEWALT DCH416NT-XJ;438,65;pack;marteau perforateur;;TSTAK;;;1;;;inconnu;famille:machine;REF:DCH416|PACK;référence;PACK;1;;
Électro portatif;meulage;DCG418T2;DEWALT DCG418T2;439,13;pack;meuleuse d'angle;54;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCG418|PACK;référence;PACK;4;;
Électro portatif;vissage-choc;DCF512D1;DEWALT DCF512D1;440,66;pack;cliquet;18;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCF512|PACK;référence;PACK;1;;
Électro portatif;chantier;DPC17PS;DEWALT DPC17PS;441,00;seul;gonfleur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPC17|OUTIL;référence;OUTIL;2;;
Électro portatif;mesure;;DeWalt - Laser Multilignes 3x360° 12V Li-Ion 2Ah - Niveau Laser Autonivelant 4° sans Fil & Stanley FATMAX Cisaille Aviat;441,34;seul;niveau laser;12;AUCUN;2;;;;;sans-ref;famille:machine;TIT:laser multilignes 3x360 12v li ion 2ah niveau laser autonivelant 4 sans fil stanley fatmax cisaille aviat;titre;OUTIL;1;;
Électro portatif;mesure;DCLE34031D1-QW;DEWALT DCLE34031D1-QW;441,58;pack;niveau laser;;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCLE34031|PACK;référence;PACK;2;;
Électro portatif;fixation;DEWDCN680N;DEWALT DEWDCN680N;442,24;seul;cloueur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DEWDCN680|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK202;DEWALT DWK202;443,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK202|PACK;référence;PACK;1;;
Électro portatif;combo;DWK203;DEWALT DWK203;443,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK203|PACK;référence;PACK;1;;
Électro portatif;perforation;D25334K-QS;DEWALT D25334K-QS;444,95;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25334|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;;DeWalt 18V XR Brushless Twin Kit;446,08;pack;perceuse-visseuse;18;AUCUN;;;;;;sans-ref;famille:machine;TIT:18v xr brushless twin kit;titre;PACK;1;;
Électro portatif;bois;DCW220P2;DEWALT DCW220P2;446,22;pack;;18;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCW220|PACK;référence;PACK;1;;
Électro portatif;bois;DWE627KT-QS;DEWALT DWE627KT-QS;446,30;seul;défonceuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE627|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;DCH481N;DeWalt FlexVolt DCH 481 N;448,99;seul;marteau perforateur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCH481|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS365N;DEWALT DCS365N;451,76;seul;scie;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS365|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DCS579NT;DeWalt DCS 579 NT Cordless circular saw 54 V FlexVolt 190 mm brushless + 1× 6.0 Ah battery + TSTAK without charger;454,86;pack;scie circulaire;54;TSTAK;6;;1;;;sans-ref;famille:machine;REF:DCS579|PACK;référence;PACK;11;;
Électro portatif;perforation;DCH832XN-XJ;DEWALT DCH832XN-XJ;454,99;seul;marteau perforateur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCH832|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DCS383N-XJ;DeWALT DCS383N-XJ — Scie circulaire 18V Ø184 mm DCS383N-XJ;455,01;seul;scie circulaire;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCS383|OUTIL;référence;OUTIL;1;DCS383N-XJ;630,19
Électro portatif;combo;DCK2101L2T;DEWALT DCK2101L2T;455,18;pack;pack d'outils;12;TSTAK;3;;2;;;inconnu;famille:machine;REF:DCK2101|PACK;référence;PACK;1;;
Électro portatif;sciage;;DeWalt Dewalt Scie à onglets XPS pour Coupe transversale;457,04;seul;scie à onglet;;AUCUN;;;;;;sans-ref;famille:machine;TIT:scie onglets xps pour coupe transversale;titre;OUTIL;3;;
Électro portatif;chargeur;;Chargeur Véhicule Électrique Portable DEWALT, 3.7kW, Type 2 + Prise Schuko, 7m Câble, 16A, 230V AC;457,25;pack;chargeur;;;;;;;;sans-ref;famille:energie;TIT:chargeur v hicule lectrique portable 3 7kw type 2 prise schuko 7m c ble 16a 230v ac;titre;PACK;1;;
