Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Électro portatif;chantier;DCC018N;DEWALT DCC018N;127,90;seul;compresseur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCC018|OUTIL;référence;OUTIL;2;;
Électro portatif;fixation;DPN1850PP-XJ;DEWALT DPN1850PP-XJ;127,03;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPN1850|OUTIL;référence;OUTIL;2;;
Électro portatif;;DWE315-QS;DEWALT DWE315-QS;123,55;seul;;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE315|OUTIL;référence;OUTIL;5;;
Électro portatif;meulage;DWE4233-QS;DEWALT DWE4233-QS Meuleuse Ø 125 mm - 1400W - Interrupteur palette filaire & Coffret de 10 Disques Pour Meuleuse - Dimen;127,54;pack;meuleuse;;AUCUN;;;;10;;sans-ref;famille:machine;REF:DWE4233|PACK;référence;PACK;1;;
Électro portatif;combo;DWMT45424;DEWALT DWMT45424 Ensemble d'outils de mécanicien, 84 pièces SAE/métriques avec cliquet à profil bas 72 dents, entraîneme;125,67;pack;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT45424|PACK;référence;PACK;1;;
Électro portatif;;DCE560;DEWALT Kit de conversion du tube d'extrusion en acrylique DEWALT (pour sachets de 600 ml) pour DCE 560 Quantité:1;123,99;pack;;;AUCUN;;;;600;;sans-ref;famille:machine;REF:DCE560|ACCESSOIRE;référence;ACCESSOIRE;1;;
Électro portatif;mesure;DCL040E1;DeWalt DCL 040 E1 Lampe LED sans fil 18 V 110 lm + 1x Powerstack batterie 1,7 Ah + chargeur;123,35;pack;lampe;18;AUCUN;1.7;;1;;;sans-ref;famille:machine;REF:DCL040|PACK;référence;PACK;3;;
Électro portatif;;;DeWalt Bluetooth® Tobsite Pro Max Neckband Earphones;123,25;seul;;;;;;;;;sans-ref;titre;TIT:bluetooth tobsite pro max neckband earphones;titre;OUTIL;1;;
Électro portatif;sciage;DWE560-QS;DeWALT DWE560-QS — Scie circulaire 1350W Ø184 mm DWE560-QS;128,90;seul;scie circulaire;;AUCUN;;;;;;reconnu;famille:machine;REF:DWE560|OUTIL;référence;OUTIL;3;DWE560-QS;376,60
Électro portatif;sciage;DCS512N;DEWALT DCS512N;134,34;seul;scie circulaire;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS512|OUTIL;référence;OUTIL;2;;
Électro portatif;meulage;DCG412N-XJ;DEWALT DCG412N-XJ;131,74;seul;meuleuse d'angle;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCG412|OUTIL;référence;OUTIL;2;;
Électro portatif;aspiration;DXVCS003;DEWALT DXVCS003;131,47;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXVCS003|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCN9301;DEWALT DCN9301;131,32;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DCN9301|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;D25304DH;DEWALT D25304DH;130,74;seul;système d'aspiration;;AUCUN;;;;;;inconnu;famille:machine;REF:D25304|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DW03050;DEWALT DW03050;129,99;seul;télémètre laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DW03050|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DWE4238;DEWALT DWE4238;129,00;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4238|OUTIL;référence;OUTIL;1;;
Électro portatif;chargeur;DCB1106;DeWALT DCB1106 12V/20V 6 Amp Max Corded Compact Charger;128,76;pack;chargeur;20;;;;;;;sans-ref;famille:energie;REF:DCB1106|PACK;référence;PACK;2;;
Électro portatif;jardin;DCMHT562N-XJ;DeWALT DCMHT562N-XJ — Taille haie 18V 55cm DCMHT562N-XJ;137,90;pack;taille-haie;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMHT562|PACK;référence;PACK;2;DCMHT562N-XJ;278,21
Électro portatif;fixation;DPN2330-XJ;DEWALT DPN2330-XJ;140,96;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPN2330|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS356N;DEWALT DCS356N;140,83;seul;;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS356|OUTIL;référence;OUTIL;3;;
Électro portatif;percage;DCD771D2-QW;DEWALT DCD771D2-QW;139,75;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD771|PACK;référence;PACK;1;;
Électro portatif;meulage;DWE4277;DEWALT DWE4277;138,49;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4277|OUTIL;référence;OUTIL;1;;
Électro portatif;bois;DCW200;DEWALT DCW200;136,80;seul;ponceuse;18;AUCUN;;;;;;inconnu;famille:machine;REF:DCW200|OUTIL;référence;OUTIL;3;;
Électro portatif;batterie;DCB1880-XJ;DEWALT DCB1880-XJ;135,72;pack;batterie;18;;8;;1;;;inconnu;famille:energie;REF:DCB1880|PACK;référence;PACK;1;;
Électro portatif;combo;DWMT73801-1;"DeWALT DWMT73801-1 Ensemble d'outils de mécanicien 108 pièces métriques impériales 1/4"" 3/8""";137,26;pack;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT73801-1|PACK;référence;PACK;8;;
Électro portatif;combo;DWMT73801;"Ensemble d'outils DeWalt DWMT73801; 108 unités";140,40;pack;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT73801|PACK;référence;PACK;1;;
Électro portatif;aspiration;D215804-XJ;DEWALT D215804-XJ Extracteur de poussière et connexion, Noir, 1/2inch;140,15;seul;aspirateur;;AUCUN;;;;;;sans-ref;famille:machine;REF:D215804|OUTIL;référence;OUTIL;1;;
Électro portatif;;DWE74911;DeWalt Machine stand (DWE74911);139,54;seul;;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWE74911|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DT90360-QZ;DEWALT DT90360-QZ Jeu de scies-cloches 20 mm, 22 mm, 25 mm, 32 mm, 35 mm, 44 mm, 51 mm, 64 mm 12 pc(s);139,38;seul;scie;;AUCUN;;;;;;sans-ref;famille:machine;REF:DT90360|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DXV23PTA;Aspirateur eau et poussières 1150W - cuve 23L + prise asservie - DXV23PTA DEWALT;139,30;pack;aspirateur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXV23|PACK;référence;PACK;2;;
Électro portatif;batterie;;Chargeur de Batterie de Chantier XR, 18V;137,60;pack;batterie;18;;;;1;;;sans-ref;famille:energie;TIT:chargeur de batterie de chantier xr 18v;titre;PACK;5;;
Électro portatif;batterie;DCB189-XJ;DEWALT DCB189-XJ DCB189-XJ-Batería carril XR 18V Li-ION 4,0Ah;138,67;seul;batterie;18;;4;;;;;sans-ref;famille:energie;REF:DCB189|OUTIL;référence;OUTIL;1;;
Électro portatif;batterie;;Dewalt batterie 18V Li-Ion 5,0 Ah;138,43;pack;batterie;18;;5;;1;;;sans-ref;famille:energie;TIT:batterie 18v li ion 5 0 ah;titre;PACK;1;;
Électro portatif;;;DeWalt Enrouleur pneumatique 30 m;136,61;seul;;;;;;;;;sans-ref;titre;TIT:enrouleur pneumatique 30 m;titre;OUTIL;1;;
Électro portatif;sciage;DWE305PK;DeWALT DWE305PK-QS — Scie sabre 1100 W DWE305PK-QS;144,91;seul;scie sabre;;AUCUN;;;;;;reconnu;famille:machine;REF:DWE305|OUTIL;référence;OUTIL;3;DWE305PK-QS;236,22
Électro portatif;percage;DCD703NT;DEWALT DCD703NT;146,79;seul;perceuse-visseuse;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCD703|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DCS391;DEWALT DCS391;146,48;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DCS391|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;DCH133N;DEWALT DCH133N;144,90;seul;marteau perforateur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCH133|OUTIL;référence;OUTIL;3;;
Électro portatif;percage;DCD771S2-QW;DEWALT DCD771S2-QW;144,60;seul;perceuse-visseuse;18;AUCUN;1.5;;;;;inconnu;famille:machine;REF:DCD771|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCM563;DEWALT DCM563;144,47;seul;taille-haie;;AUCUN;;;;;;inconnu;famille:machine;REF:DCM563|OUTIL;référence;OUTIL;2;;
Électro portatif;aspiration;AT-DXV23P-QT;DEWALT AT-DXV23P-QT;143,73;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:AT-DXV23P-QT|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DWH205DH-XJ;DEWALT DWH205DH-XJ;141,90;seul;système d'aspiration;;AUCUN;;;;;;inconnu;famille:machine;REF:DWH205|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD716D2;DEWALT DCD716D2;141,24;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD716|PACK;référence;PACK;1;;
Électro portatif;percage;DCD716;DEWALT DCD716;141,24;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD716|OUTIL;référence;OUTIL;1;;
Électro portatif;;;DEWALT Jobsite Écouteurs Ouverts très résistants Bluetooth 5.3 sans Fil avec 44 Heures d'autonomie, Son de qualité supér;145,99;seul;;;;;;;;;sans-ref;titre;TIT:jobsite couteurs ouverts tr s r sistants bluetooth 5 3 sans fil avec 44 heures d autonomie son de qualit sup r;titre;OUTIL;1;;
Électro portatif;batterie;DCB090;DeWALT DCB090 Câble Noir, Jaune;141,05;seul;;;;;;;;;sans-ref;famille:energie;REF:DCB090|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMHT564N-XJ;DeWALT DCMHT564N-XJ — Taille haie 18V 55cm DCMHT564N-XJ;148,20;seul;taille-haie;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMHT564|OUTIL;référence;OUTIL;1;DCMHT564N-XJ;254,68
Électro portatif;meulage;DWE494-QS;DEWALT DWE494-QS;152,39;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE494|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;DCH072N;DEWALT DCH072N;152,19;seul;perforateur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCH072|OUTIL;référence;OUTIL;4;;
Électro portatif;mesure;DCL045-XJ;DEWALT DCL045-XJ;151,68;pack;;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCL045|PACK;référence;PACK;1;;
Électro portatif;mesure;DW0822-XJ;DEWALT DW0822-XJ;147,89;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DW0822|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMST561N-XJ;DEWALT DCMST561N-XJ;146,84;seul;débroussailleuse;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMST561|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DCE100B;DEWALT Souffleur 20 V Max* pour Chantier, Compact, Outil Uniquement (DCE100B);154,86;seul;souffleur;20;AUCUN;;;;;;sans-ref;famille:machine;REF:DCE100|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;;Perceuse à percussion DEWALT dwd024Puissance 650W Professionnelle de travail;153,00;seul;perceuse à percussion;;AUCUN;;;;;;sans-ref;famille:machine;TIT:perceuse percussion dwd024puissance 650w professionnelle de travail;titre;OUTIL;1;;
Électro portatif;perforation;DCHJ067B-L;DEWALT DCHJ067B-L Veste chauffante à capuche nue, 20 V/12 V MAX, noir, taille L;152,30;seul;;20;AUCUN;;;;;;sans-ref;famille:machine;REF:DCHJ067|OUTIL;référence;OUTIL;2;;
Électro portatif;jardin;DCMASED9N-XJ;DeWALT DCMASED9N-XJ Tête De Coupe À Bras Articulé Pour Coupe-bordures;150,12;seul;coupe-bordure;;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMASED9|OUTIL;référence;OUTIL;2;;
Électro portatif;;DXBC90006;DEWALT DXBC90006 Kit de récupération de Corde de remorquage cinétique Robuste de 2,2 cm x 9,2 m avec 2 manilles Souples ;149,76;pack;;;;;;;;;sans-ref;titre;REF:DXBC90006|PACK;référence;PACK;1;;
Électro portatif;percage;;DEWALT Perceuse à aspiration DEWALT SDS-max 24x400x600mm Quantité:1;147,98;seul;perceuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:perceuse aspiration sds max 24x400x600mm quantit 1;titre;OUTIL;1;;
Électro portatif;vissage-choc;DCF870N-XJ;DeWALT DCF870N-XJ — Visseuse à chocs hydraulique 18V XR (machine seule);157,87;seul;visseuse à chocs;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCF870|OUTIL;référence;OUTIL;3;DCF870N-XJ;185,74
Électro portatif;bois;DCP580N;DeWALT DCP580N — Rabot sans fil 18V XR Brushless (machine seule);156,64;seul;rabot;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCP580|OUTIL;référence;OUTIL;3;DCP580N;195,76
Électro portatif;chargeur;DCB104-QW;DEWALT DCB104-QW;160,65;pack;chargeur;;;;;;;;inconnu;famille:energie;REF:DCB104|PACK;référence;PACK;1;;
Électro portatif;aspiration;EUDXV34P;DEWALT EUDXV34P;159,00;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:EUDXV34|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS571N;DEWALT DCS571N;159,00;seul;scie circulaire;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS571|OUTIL;référence;OUTIL;3;;
Électro portatif;percage;DCD706D2;DEWALT DCD706D2;158,03;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD706|PACK;référence;PACK;1;;
Électro portatif;percage;DCD706;DEWALT DCD706;158,03;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD706|OUTIL;référence;OUTIL;2;;
Électro portatif;aspiration;AT-DXV30SAPTA;DEWALT AT-DXV30SAPTA;157,73;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:AT-DXV30SAPTA|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCG408N;DEWALT DCG408N;157,51;seul;meuleuse d'angle;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCG408|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DCD776;DEWALT DCD776;157,35;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD776|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DW275KN;DEWALT DW275KN;156,75;seul;visseuse;;AUCUN;;;0;;;inconnu;famille:machine;REF:DW275|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DXV30SAPTA;DEWALT DXV30SAPTA;156,17;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXV30|OUTIL;référence;OUTIL;2;;
Électro portatif;vissage-choc;DCF903B;DEWALT DCF903B XTREME 12V MAX Brushless 3/8 in. Cordless Impact Wrench (Tool Only);159,58;seul;clé à chocs;12;AUCUN;;;;;;sans-ref;famille:machine;REF:DCF903|OUTIL;référence;OUTIL;3;;
Électro portatif;batterie;DWHT78200-XJ;DeWalt Télémètre laser 60m, batterie lithium rechargeable (DWHT78200-XJ);159,00;pack;batterie;;;;;1;;;sans-ref;famille:energie;REF:DWHT78200|PACK;référence;PACK;1;;
Électro portatif;perforation;D25133K;DeWalt D25133K Perforateur Sds-Plus 3 Modes - 26 mm Filaire - 800W - Vitesse à Vide 0-1500 tr/Min & Jeu de 6 Forets SDS-;158,44;pack;perforateur;;AUCUN;;;;6;;sans-ref;famille:machine;REF:D25133|PACK;référence;PACK;2;;
Électro portatif;mesure;DCL050-XJ;DEWALT Projecteur de Chantier Compact XR Sans Fil - Sans Batterie Ni Chargeur & Lampe LED XR 18V - DCL050-XJ - Lampe à F;156,83;pack;projecteur;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCL050|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;DCF809D1T;Dewalt DCF809D1T Clé à chocs sans fil 18V - 1/4 - Brushless (sans charbon) 1 X 2,0 Ah Batterie + chargeur en coffret;155,49;pack;clé à chocs;18;GENERIQUE;2;;1;;;sans-ref;famille:machine;REF:DCF809|ACCESSOIRE;référence;ACCESSOIRE;1;;
Électro portatif;bois;;outil oscillant multi cutter 18v - dcs355n (solo);155,12;seul;outil multifonctions;18;AUCUN;;;0;;;sans-ref;famille:machine;TIT:outil oscillant multi cutter 18v dcs355n solo;titre;OUTIL;1;;
Électro portatif;percage;DCD991;DEWALT DCD991;168,08;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD991|OUTIL;référence;OUTIL;3;;
Électro portatif;sciage;DCS380;DEWALT DCS380;167,00;seul;scie sabre;18;AUCUN;;;;;;inconnu;famille:machine;REF:DCS380|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DCDW104;DEWALT DCDW104;166,44;seul;;;AUCUN;;;;;;inconnu;famille:machine;REF:DCDW104|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DPN1664PP-XJ;DEWALT DPN1664PP-XJ;166,20;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPN1664|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCG407NT-XJ;DEWALT DCG407NT-XJ;163,14;seul;meuleuse d'angle;18;TSTAK;;;0;;;inconnu;famille:machine;REF:DCG407|OUTIL;référence;OUTIL;2;;
Électro portatif;aspiration;D25303DH-XJ;DEWALT D25303DH-XJ;163,60;seul;système d'aspiration;;AUCUN;;;;;;inconnu;famille:machine;REF:D25303|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DWE496;DEWALT DWE496;162,00;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE496|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DXV234P;DEWALT DXV234P;161,99;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXV234|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCF622;DEWALT DCF622;160,87;seul;visseuse à placo;;AUCUN;;;;;;inconnu;famille:machine;REF:DCF622|OUTIL;référence;OUTIL;3;;
Électro portatif;chargeur;DCB1404-QW;DEWALT XR Chargeur QUADPORT 4A, DCB1404-QW;167,28;pack;chargeur;;;;;;;;sans-ref;famille:energie;REF:DCB1404|PACK;référence;PACK;5;;
Électro portatif;perforation;D25134K;DeWALT - Marteau combiné 800 W D25134K;171,71;seul;marteau perforateur;;AUCUN;;;;;;sans-ref;famille:machine;REF:D25134|OUTIL;référence;OUTIL;4;;
Électro portatif;batterie;TD.POWERSET5007;DEWALT TD.POWERSET5007;174,00;pack;batterie;24;;5;;1;;;inconnu;famille:energie;REF:TD.POWERSET5007|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH033N-XJ;DEWALT DCH033N-XJ;172,80;pack;marteau perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH033|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;DCF815N;DEWALT DCF815N;170,95;seul;visseuse à chocs;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF815|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF503N-XJ;DEWALT DCF503N-XJ;170,08;seul;cliquet;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF503|OUTIL;référence;OUTIL;4;;
Électro portatif;sciage;DW341K;DEWALT DW341K;168,49;seul;scie sauteuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW341|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF504;DEWALT DCF504;168,49;seul;cliquet;;AUCUN;;;;;;inconnu;famille:machine;REF:DCF504|OUTIL;référence;OUTIL;3;;
Électro portatif;bois;DT3115-QZ;DEWALT Ponceuse Excentrique XR 18V 125mm Brushless - Appareil Électrique Sans Fil - Régulateur de Vitesse - Prise en Mai;175,62;seul;ponceuse;18;AUCUN;;;;;;sans-ref;famille:machine;REF:DT3115|OUTIL;référence;OUTIL;1;;
Électro portatif;chargeur;DCB1104-6;Pack de 6 chargeurs DeWALT DCB1104-6 (DCB1104 - 12V 18V);174,00;pack;chargeur;18;;;;;6;;sans-ref;famille:energie;REF:DCB1104-6|PACK;référence;PACK;1;;
Électro portatif;bois;;Dewalt outil oscillant multi cutter 18v - dcs355n (solo) G;172,98;seul;outil multifonctions;18;AUCUN;;;0;;;sans-ref;famille:machine;TIT:outil oscillant multi cutter 18v dcs355n solo g;titre;OUTIL;1;;
Électro portatif;combo;D215852-XJ;DEWALT D215852-XJ-ramasseur D215851 eau pour;171,12;seul;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:D215852|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD999;DeWALT DCD999N-XJ — Perceuse-visseuse à percussion 18V DCD999N-XJ;179,90;seul;perceuse-visseuse;18;AUCUN;;;;;;reconnu;famille:machine;REF:DCD999|OUTIL;référence;OUTIL;1;DCD999N-XJ;266,98
Électro portatif;mesure;DW03101;DeWALT DW03101-XJ — Télémètre laser 100m Bluetooth DW03101-XJ;178,73;seul;télémètre laser;;AUCUN;;;;;;reconnu;famille:machine;REF:DW03101|OUTIL;référence;OUTIL;1;DW03101-XJ;339,86
Électro portatif;meulage;DWE4557;DEWALT DWE4557;181,90;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4557|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DWD524KS;DEWALT DWD524KS;181,55;seul;perceuse à percussion;;AUCUN;;;;;;inconnu;famille:machine;REF:DWD524|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS572N;DEWALT DCS572N;181,31;seul;scie circulaire;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS572|OUTIL;référence;OUTIL;3;;
Électro portatif;combo;DCK211D2T-QW;DEWALT DCK211D2T-QW;181,25;pack;pack d'outils;;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCK211|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;DCF801D2;DEWALT DCF801D2;178,42;pack;visseuse à chocs;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCF801|PACK;référence;PACK;1;;
Électro portatif;chantier;DXCMD155PE;DEWALT DXCMD155PE;177,99;seul;gonfleur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXCMD155|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS382N;DEWALT DCS382N;177,04;seul;scie sabre;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS382|OUTIL;référence;OUTIL;3;;
Électro portatif;mesure;;dw088k-xj niveau laser en croix (import allemagne);181,79;seul;niveau laser;;AUCUN;;;;;;sans-ref;famille:machine;TIT:dw088k xj niveau laser en croix import allemagne;titre;OUTIL;1;;
Électro portatif;mesure;DCL043-XJ;DEWALT Projecteur de Chantier Compact XR Sans Fil - Sans Batterie Ni Chargeur & Lampe Projecteur LED XR 18V, 1.000 lumen;180,93;pack;projecteur;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCL043|PACK;référence;PACK;1;;
Électro portatif;combo;DCHJ080B-XL;DEWALT DCHJ080B-XL DCHJ080B Sweat à capuche chauffant Gris XL;180,07;seul;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCHJ080|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;;Aspirateur eau et poussière DeWalt 1 150W 23L 230V;179,99;seul;aspirateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:aspirateur eau et poussi re 1 150w 23l 230v;titre;OUTIL;1;;
Électro portatif;meulage;DCG413N;Meuleuse d'angle sans fil DeWalt 115 mm avec interrupteur à bascule 18 V, sans batterie DCG413N;179,92;seul;meuleuse d'angle;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCG413|OUTIL;référence;OUTIL;2;;
Électro portatif;vissage-choc;DWMT19230;DeWalt Ensemble de clés à cliquet métriques, 12 pièces (DWMT19230);176,87;pack;cliquet;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT19230|PACK;référence;PACK;1;;
Électro portatif;jardin;;DeWalt Débroussailleuse sans Fil sans Balais;176,50;pack;débroussailleuse;;AUCUN;;;1;;;sans-ref;famille:machine;TIT:d broussailleuse sans fil sans balais;titre;PACK;1;;
Électro portatif;jardin;DCMCS565N-XJ;DeWALT DCMCS565N-XJ — Tronçonneuse 18V 30cm DCMCS565N-XJ;182,52;seul;tronçonneuse;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMCS565|OUTIL;référence;OUTIL;1;DCMCS565N-XJ;310,10
Électro portatif;meulage;D28492S;DEWALT D28492S;186,96;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:D28492|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DCDW105;DEWALT DCDW105;186,34;seul;;;AUCUN;;;;;;inconnu;famille:machine;REF:DCDW105|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;DCH253N;DEWALT DCH253N;185,28;seul;marteau perforateur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCH253|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DWE575K;DEWALT DWE575K;185,28;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE575|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DW264K;DEWALT DW264K;181,92;seul;visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW264|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;;DEWALT Perceuse à aspiration DEWALT SDS-max 28x400x600mm Quantité:1;186,99;seul;perceuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:perceuse aspiration sds max 28x400x600mm quantit 1;titre;OUTIL;1;;
Électro portatif;vissage-choc;DCF840E1T-XJ;DEWALT DCF840E1T-XJ;193,66;pack;visseuse à chocs;;TSTAK;1.7;;1;;;inconnu;famille:machine;REF:DCF840|PACK;référence;PACK;2;;
